name,latitude,longitude
Săgeata de Jos,45.1,26.98333
Săgeata,45.1,26.98333
Sagagea,46.48673,23.31446
Şag,45.64861,21.17556
Săftica,44.62322,26.07084
Șaeș,46.15638,24.76894
Saelele,43.85577,24.72789
Sadu,45.66667,24.18333
Sadoveni,47.98718,27.13357
Sadova Veche,45.24725,22.30062
Sadova Nouă,45.25687,22.34554
Sadova,47.53333,25.5
Sadova,43.9,23.95
Sadina,44.41143,25.52953
Sadău,47.87567,25.40147
Săcuța,47.31788,26.29329
Săcuieu,46.82335,22.88824
Săcueni,47.35,22.1
Săcueni,44.91077,25.57223
Sacu,45.56667,22.11667
Sacoţi,45.1,23.85
Sacoşu Turcesc,45.65194,21.42889
Sacoșu Mare,45.58503,21.72958
Saciova,45.78435,25.95761
Săceni,45.76012,22.06294
Săceni,44.23333,25.06667
Săcelu,45.1,23.53333
Săcele,45.61674,25.71101
Săcele,44.48333,28.65
Săcele,44.4372,26.59071
Săcel,47.63333,24.43333
Săcel,46.60163,23.45667
Săcel,46.3,24.93333
Săcel,45.78168,23.9399
Săcel,45.55914,22.91902
Săcătura,47.13333,23.41667
Săcăşeni,47.48333,22.68333
Săcărâmb,45.96667,23.05
Săcărești,47.25663,26.9383
Săcăreni,46.59988,24.6973
Săcămaș,45.92205,22.6732
Săcălușești,47.17014,26.34026
Săcalu de Pădure,46.88503,24.71362
Săcăleni,46.86505,27.1179
Săcălaz,45.75833,21.11222
Săcălășeni,47.5818,23.56432
Sacalasău Nou,47.18427,22.32813
Sacalasău,47.1968,22.28625
Săcălaia,46.96452,23.92055
Săcădate,45.7603,24.38992
Săcădat-Coher,46.58333,25.06667
Săcădat,46.62453,25.06206
Săcădat,47.03333,22.15
Saca,46.66158,22.46955
Săbolciu,47.07442,22.15262
Săbișa,47.72946,23.32901
Săbiești,44.68333,25.75876
Săbed,46.6645,24.44632
Sabasa,47.20174,25.8176
Săbăreni,44.50185,25.8882
Săbăoani,47.01667,26.85
Sabangia,44.97581,28.88321
Rusu Mare,45.91667,24.16667
Rusu de Sus,47.12108,24.18096
Rusu de Jos,47.14438,24.17224
Rusu Bârgăului,47.19757,24.63939
Rusu,46.21667,24.8
Ruștior,46.99317,24.6708
Ruștin,45.10247,22.41176
Rusova Veche,44.9782,21.50728
Rusova Nouă,44.97021,21.52202
Rușor,47.5044,23.71102
Rușor,45.52902,23.02774
Rușeni,47.7,22.95
Ruşii Munţi,46.91667,24.85
Rușii-Mănăstioara,47.58333,26.38333
Ruși-Ciutea,46.52299,26.9613
Roșiori,46.96384,26.82582
Ruşi,46.85,27.85
Ruși,47.35284,26.43604
Ruși,46.4599,27.50814
Ruși,46.2126,23.10962
Ruși,45.95929,24.16703
Ruși,45.69546,22.99514
Ruşeţu,44.95,27.21667
Ruseşti,46.65,23.13333
Ruşeşti,46.3,22.88333
Rusești,46.48046,22.9608
Ruşeşti,46.36667,22.91667
Rusești,46.31763,22.77218
Rusenii Vechi,47.19658,27.6707
Rusenii Răzeși,46.65131,27.27963
Rusenii Noi,47.18057,27.68457
Rusenii de Sus,46.654,27.26465
Ruseni,46.45,26.58333
Ruseni,46.0,26.15
Ruseni,47.11989,25.9121
Ruseni,46.9,26.08333
Ruseni,46.79841,26.53943
Ruscova,47.79289,24.28546
Rusciori,45.81407,24.03106
Rusciori,44.62933,24.52311
Rușchița,45.63342,22.41461
Rusca Montană,45.56741,22.45816
Rusca,47.36975,25.45435
Rusca,46.64369,28.06408
Rusca,45.14517,22.33859
Rușavăț,45.24853,26.42387
Rusăneștii de Sus,44.2845,24.16872
Rusănești,44.72247,23.98344
Rusăneşti,43.93333,24.6
Rusăeşti,46.48333,26.51667
Rus,47.61292,23.66938
Rus,47.28333,23.6
Rupturile,44.60215,23.8133
Ruptura,45.45,26.35
Ruptura,44.62551,23.03819
Rupea Gară,46.01667,25.26667
Rupea,46.03333,25.21667
Runcu Salvei,47.34382,24.32529
Runcuri,46.41455,23.15581
Runcurel,44.85906,23.01991
Runcu Mic,45.83561,22.73176
Runcu Mare,45.74318,22.63962
Runcu Mare,44.55627,24.26989
Runcu,47.51667,25.46667
Runcu,47.31667,25.13333
Runcu,46.74795,26.7462
Runcu,47.67366,25.84544
Runcu,47.00612,27.28424
Runcu,46.96667,26.33333
Runcu,45.58333,27.06667
Runcu,45.3013,26.5726
Runcu,45.18333,25.38333
Runcu,45.16667,24.45
Runcu,45.11667,23.13333
Runcu,44.68333,23.63333
Runcu,44.59869,28.32813
Runcu,44.58536,26.20716
Runcușoru,44.89165,22.72863
Runcșor,45.99051,22.56821
Runceasa,45.15,25.2
Runc,47.65,24.66667
Runc,46.91048,25.41959
Runc,46.50106,23.45343
Runc,46.47983,22.88863
Runc,46.37909,22.9944
Runc,46.19225,23.22125
Ruleni,46.96667,27.61667
Ruja,46.01175,24.65048
Ruginosu,45.46028,22.11424
Ruginosu,44.73333,23.91667
Ruginoasa,47.25,26.85
Ruginoasa,46.98622,26.70635
Ruginoasa,46.93484,23.27105
Ruginoasa,45.42814,26.48695
Ruginoasa,45.21492,24.72384
Ruginești,47.00449,26.09822
Rugineşti,46.06667,27.11667
Rugineni,46.07861,28.00417
Ruginca,46.43333,26.88333
Rugi,45.38616,22.1335
Rugi,45.13659,23.29063
Rugi,44.98333,23.45
Rugetu,45.14147,23.87275
Ruget,45.01537,23.76766
Rugetu,44.99839,24.2434
Ruget,46.35,27.3
Ruget,45.90089,26.86139
Rugeşti,46.61667,23.7
Rugea,47.35509,22.499
Rugășești,47.23147,23.87326
Rugăria,46.60385,27.46473
Rugănești,46.30469,25.07345
Rueni,45.4,22.33333
Rudna,45.49838,21.00863
Rudina,44.8797,22.79555
Rudicica,45.70795,21.27433
Rudeşti,47.90357,26.10746
Rudeni,45.22914,24.55267
Rudeni,45.1231,25.00633
Rudeni,44.47242,25.97325
Rudarii din Vale,44.86667,25.05
Rudărie,44.63333,24.0
Rudari Aninoasa,44.98333,25.28333
Rudăria,45.0,24.18333
Rudari,45.05,25.26667
Rudari,44.71667,25.21667
Ruda-Brad,46.09855,22.82235
Ruda,46.08333,22.85
Ruda,45.70009,22.74605
Ruda,45.03063,24.33306
Rucăreni,45.99438,26.65496
Rucăr,45.82101,24.77081
Rucăr,45.4,25.16667
Rubla Mică,45.35,27.06667
Rubla,45.353,27.07525
Roznov,46.83333,26.51667
Rozavlea,47.73333,24.21667
Rovinița Mică,45.3496,21.31122
Rovinița Mare,45.37709,21.29539
Pecica,46.16667,21.06667
Rovine,44.6954,27.09364
Rovine,44.36136,23.7203
Rovinari,44.91667,23.18333
Rovina,44.83333,24.2
Rovina,46.15523,22.92192
Rovina,45.92627,22.78842
Roua,46.38236,24.82891
Rotunda Nouă,43.98333,24.31667
Rotunda,47.68333,24.71667
Rotunda,47.48745,26.52466
Rotunda,47.0221,26.96266
Rotunda,46.89913,24.21298
Rotunda,45.28889,24.65575
Rotunda,43.98333,24.31667
Rotuleşti,44.78333,24.9
Rotopănești,47.50791,26.18334
Rotileștii Mari,46.0348,26.74023
Rățești,44.75,25.25
Roteni,46.45832,24.67881
Rotbav,45.83902,25.55775
Rotăria,45.56667,26.85
Rotăria,46.9414,27.87136
Rotăria,46.35695,27.45632
Rotari,45.13333,25.63333
Rotari,46.41665,27.46195
Rotari,45.05528,26.29502
Rotărești,46.79639,22.23049
Rotăreşti,45.75,27.06667
Rotărăști,44.99582,24.4414
Rotăreşti,44.85,23.46667
Rotărești,44.25757,25.32728
Rotarea,45.31293,26.21699
Roşusnei,47.88333,25.41667
Roşuleţ,45.15,29.65
Roșu,47.34949,25.314
Roşu,45.08333,29.38333
Roșu,46.98691,27.96413
Roșu,44.45025,26.01122
Rostoci,46.28562,22.39905
Roșoveni,45.09447,23.99077
Roșiuța,44.85791,22.98036
Roșioru,45.21155,27.08027
Roșiorii de Vede,44.11667,24.98333
Roşiori,47.96667,26.83333
Roșiori,47.76095,26.72167
Roșiori,47.71281,23.24419
Roșiori,47.35114,26.4145
Roșiori,47.25677,21.95209
Roșiori,46.79552,27.97674
Roşiori,46.71667,27.08333
Roșiori,46.51433,24.09476
Roşiori,44.8,27.38333
Roșiori,44.61265,26.53496
Roșiori,44.25633,22.92838
Roşioara,45.76667,26.95
Roșioara,45.01442,23.87963
Roşiile,44.86667,23.93333
Roşieşti,46.43333,27.88333
Roșienii Mici,44.24501,24.23313
Roșienii Mari,44.24312,24.24862
Roșieni,46.81571,24.0691
Roșieni,44.33281,23.6761
Roșia Nouă,46.10989,22.39616
Roșia Montană,46.30669,23.13373
Roșia Jiu,44.89011,23.16265
Roşia de Secaş,46.05,23.88333
Roşia de Jos,45.03333,23.78333
Roşia de Amaradia,45.05,23.75
Roşia,46.8,22.4
Roșia,46.33757,22.19541
Roșia,46.00962,23.07196
Roşia,45.81667,24.31667
Roșia,44.99535,23.8195
Roșia,44.69664,22.88219
Roseţi,44.21482,27.44848
Roşeşti,46.26667,22.73333
Roşeşti,45.28333,24.75
Roșești,46.47765,22.93225
Roșeni,47.09502,25.94137
Roşculeşti,46.01667,26.8
Roşcoiu,45.46667,26.4
Roșcari,45.57227,26.91372
Roșcani,47.53346,26.54909
Roșcani,47.45581,27.40021
Roșcani,45.91295,28.02346
Roșcani,45.86747,22.56163
Rora Cincului,45.91667,24.8
Rora,46.22606,24.74333
Rontău,47.00249,21.99835
Ronaț,45.75663,21.18778
Rona de Sus,47.9,24.05
Rona de Jos,47.91667,24.01667
Rona,47.26792,23.2882
Romuli,47.53333,24.43333
Romula,45.15,28.93333
Romoșel,45.80518,23.31278
Romos,45.83333,23.28333
Romita,47.14479,23.20869
Românii de Sus,45.2,24.0
Românii de Jos,45.18333,24.01667
Români,46.78333,26.68333
Româneştii Noi,47.78333,23.13333
Româneşti,45.06667,24.95
Româneşti,45.05,23.28333
Româneşti,44.28333,23.8
Românești,47.78333,26.08333
Românești,47.78333,23.11667
Românești,47.4,23.65
Românești,47.37103,25.14959
Româneşti,47.28333,27.31667
Românești,46.48333,26.66667
Romanești,46.24591,24.33943
Românești,45.81667,26.68333
Românești,45.8,22.31667
Românești,44.86667,26.06667
Românești,44.56667,25.61667
Românești,44.4,23.78333
Românaşi,47.1,23.18333
Româna,44.38775,24.10863
Romanu,45.28333,27.73333
Români,44.9731,24.20513
Românești-Vale,47.71212,27.23715
Românești,47.73141,27.24027
Romanești,45.01172,23.26496
Românești,44.90585,23.93018
Romanaţu,44.85,23.3
Roman,46.92119,26.92646
Roma de Sus,47.86667,26.56667
Roma de Jos,47.85,26.56667
Roma,45.31667,26.25
Roma,47.83333,26.6
Rojiște,44.06683,23.93898
Roit,46.98183,21.70939
Rohia,47.40689,23.86016
Rohani,46.74937,22.09545
Rogoz de Beliu,46.60627,22.00502
Rogoz,47.46749,23.93214
Rogoz,46.79225,22.17056
Rogoz,46.42817,22.96152
Rogova,44.47167,22.80667
Rogojina,44.93756,24.8135
Rogojina,44.85,23.53333
Rogojești,47.93885,26.16223
Rogojeni,45.98039,28.09262
Rogojeni,44.94162,23.50069
Rogojel,44.90599,23.1343
Rogojel,46.79365,22.86138
Rogociu,44.9,23.63333
Rogoaza,46.25656,27.14515
Rogna,47.33724,23.5929
Roeşti,44.91667,24.08333
Roești,44.89471,24.13532
Rodna,47.41667,24.81667
Rodina,47.51827,23.25353
Rodbav,45.91175,24.87253
Rod,45.80099,23.7853
Rocșoreni,44.53183,23.0668
Răchitiș,47.06667,25.48333
Rocna,46.76888,26.97461
Rociu,44.66667,25.03333
Robești,46.29671,22.9943
Robești,45.45079,24.29856
Robești,45.29644,26.59572
Robeasca,45.16667,27.13333
Robăneștii de Sus,44.32199,24.00685
Robăneștii de Jos,44.31113,24.01664
Robaia,45.24871,24.47424
Robaia,45.21642,24.77977
Roata Moşteni,44.4,25.51667
Roata Mică,44.40004,25.55737
Roata de Jos,44.41083,25.54333
Roata Cătunu,44.41667,25.53333
Roandola,46.16326,24.61582
Roadeș,46.11667,25.1
Rizăneşti,45.18333,26.03333
Râu Vadului,45.51749,24.27975
Râuşor,45.81667,25.0
Râu Sadului,45.61667,24.06667
Râureni,45.05545,24.33125
Râu Mic,45.4926,23.00986
Râu de Mori,45.48333,22.85
Râu Bărbat,45.48463,23.09447
Râu Alb de Sus,45.16048,25.32683
Râu Alb de Jos,45.13653,25.34745
Râu Alb,45.52118,23.00587
Râu,45.4,26.5
Râturi,47.65,24.66667
Râturi,46.65,22.16667
Râturi,47.78333,23.15
Râşnov,45.58333,25.45
Râşniţa,46.66667,27.56667
Râșești,46.77219,28.14273
Rișculița,46.22667,22.72169
Rişca,46.63333,23.28333
Râșca,47.88863,27.16654
Râşca,47.36667,26.23333
Râșca,47.3,26.43333
Râșca,46.73967,23.10625
Rișca,46.18732,22.7094
Râpile,44.75,24.11667
Râpile,45.26462,26.38085
Ripicenii Vechi,47.95596,27.13987
Ripiceni,47.95,27.13333
Râpaş,45.81667,23.06667
Râpăneşti,45.11667,24.18333
Râpa Lungă,45.56667,26.85
Râpa de Zegujani,44.8,22.96667
Râpa de Jos,46.93919,24.76855
Râpa Cărămizi,44.91667,24.08333
Râpa,46.78265,22.02446
Râpa,44.79779,22.94615
Rânzești,46.22101,28.09468
Rânghilești-Deal,47.66356,27.25663
Rânghileşti,47.65,27.23333
Rândunica,45.0008,28.75091
Rânceni,46.40396,28.10543
Râncăciov,44.88872,25.35778
Râncăciov,44.85426,25.03839
Râmnicu Vâlcea,45.1,24.36667
Râmnicu Sărat,45.38333,27.05
Râmnicu de Sus,44.65127,28.46523
Râmnicu de Jos,44.6292,28.45536
Râmniceni,45.51322,27.44843
Râmnicelu,45.36381,27.11121
Râmnicelu,45.28333,27.53333
Râmniceanca,45.72913,27.06006
Râmna,45.68333,26.93333
Valea Uzei,46.31683,23.51315
Râmeţi-Valea Mănăstirei,46.3,23.51667
Valea Inzelului,46.33333,23.51667
Valea Poienii,46.35257,23.47066
Olteni,46.34222,23.53008
Cheia,46.3,23.45
Brădești,46.3324,23.46889
Râmeţ,46.31457,23.52757
Rimetea,46.45,23.56667
Râmeşti,45.18333,23.98333
Râmeşti,44.56667,24.1
Râjleţu-Govora,44.85,24.58333
Râjleţu,44.83333,24.55
Râioasa,44.95,24.25
Rigmani,46.51667,24.83333
Râfov,44.86667,26.13333
Rieni,46.57485,22.44584
Râciu,46.68333,24.4
Ricin,46.13333,24.51667
Richiţeşti,45.11667,24.16667
Richiţeni,44.66667,24.51667
Răchițele de Sus,44.90574,24.65269
Răchițele de Jos,44.88582,24.66426
Richiș,46.09788,24.48183
Râca Nouă,44.41667,25.05
Râca,44.43426,25.04333
Ribiţa,46.18333,22.76667
Ribicioara de Sus,46.21667,22.78333
Ribicioara,46.21073,22.77636
Reviga,44.71667,27.1
Revetiș,46.31338,22.19532
Revărsarea,45.27583,28.39436
Retiș,46.04337,24.8512
Retezatu,44.44182,27.89507
Retezaţi,45.5,27.18333
Retevoiești,45.14016,24.83797
Reţeni,46.63333,26.51667
Reteag,47.19582,24.01862
Reț,46.26843,22.88195
Reţ,45.76667,23.63333
Rest,44.38333,26.9
Reslău,44.9,23.53333
Reşiţa Română,45.3,21.9
Reşiţa Montana,45.3,21.9
Reșița Mică,44.85254,21.94212
Reşiţa,45.30083,21.88917
Resighea,47.59679,22.29564
Reșcuța,44.17073,24.40232
Reșca,44.17265,24.39243
Reprivăț,46.41168,27.25466
Repedea,47.63333,24.7
Repedea,47.83333,24.4
Repedea,45.92144,27.03407
Renghet,45.95565,23.14256
Renaşterea,44.35,26.38333
Remus Opreanu,44.24104,28.2137
Remuș,43.94295,25.98039
Remeți pe Someș,47.48172,23.3396
Remeţi,47.53333,23.55
Remeţi,47.98333,23.63333
Remeţi,46.85,22.66667
Remetea-Pogănici,45.51137,21.87652
Remetea Oașului,47.8759,23.31758
Remetea Mică,45.96543,21.47896
Remetea Mare,45.77944,21.37611
Remetea-Luncă,45.86336,22.04555
Remetea Chioarului,47.53333,23.55
Remetea,46.78333,25.45
Remetea,46.73333,22.35
Remetea,46.57432,24.51359
Remetea,46.15,22.9
Remetea,46.12002,23.42781
Remecioara,47.51398,23.55886
Reghiu,45.81667,26.78333
Reghiu,45.78333,26.83333
Reghin-Sat,46.78333,24.71667
Reghineşti,45.48333,26.65
Reghin,46.7742,24.70216
Reghea,47.37628,22.48705
Reea,45.57978,22.91336
Rediu Mitropoliei,47.3009,27.4917
Rediu Galian,46.88648,27.73202
Rediu Aldei,47.2263,27.63952
Rediu,46.63374,27.69439
Rediu,45.93333,27.13333
Rediu,48.23075,26.77841
Rediu,47.54102,27.24119
Rediu,47.24033,26.86406
Rediu,47.21667,27.5
Rediu,47.19382,27.0892
Rediu,47.00986,27.00534
Rediu,46.89455,27.59342
Rediu,46.88333,26.86667
Rediu,46.75598,26.56254
Rediu,46.68208,23.69284
Rediu,46.54534,27.93339
Rediu,46.47409,27.87413
Rediu,45.71667,27.83333
Redișoara,44.04244,24.34684
Redea,44.60089,24.90421
Redea,44.05,24.3
Reciu,45.86619,23.67494
Reci,45.85,25.93333
Recele,47.36667,24.9
Recea Verbia,47.9,26.55
Recea Mică,47.18915,22.97322
Recea de Sus,46.38333,27.05
Recea de Jos,46.38333,27.05
Recea de Jos,44.51667,25.03333
Recea Cristur,47.06667,23.53333
Recea,46.31667,27.68333
Recea,47.63333,23.51667
Recea,47.19605,22.94607
Recea,46.93118,27.38835
Recea,46.90079,25.72872
Recea,46.85037,26.9548
Recea,46.44621,27.55062
Recea,46.39137,27.0545
Recea,46.33333,27.21667
Recea,45.71334,24.93152
Recea,45.54958,26.69134
Recea,44.80829,24.96991
Recea,44.53333,25.01667
Recea,44.42938,24.46152
Recea,44.31949,22.91659
Recaş,45.79889,21.50083
Rebrişoara,47.28333,24.45
Rebricea,46.86667,27.55
Rebra,47.31667,24.5
Rebegi,43.93333,23.86667
Rebegari,45.82447,26.74406
Răzvani,44.42114,26.88092
Răzvad,44.93333,25.53333
Răzoarele,44.52343,26.67699
Răzoarele,44.10161,27.68006
Răzoare,47.43993,23.78772
Răzoare,46.70711,24.02271
Răzoare,46.69243,24.19386
Răzeșu,46.27984,27.3956
Răzbuneni,47.14783,23.70071
Războienii de Jos,47.06887,26.56374
Războieni-Cetate,46.41335,23.87158
Războieni,47.21754,27.05039
Războieni,47.08333,26.53333
Războieni,44.76522,28.41973
Ravensca,44.77411,21.91563
Ravicești,46.48427,22.77714
Răvășel,46.00969,24.37069
Răuți,45.67329,20.93277
Răuțeni,47.84907,26.20321
Reuseni,47.58016,26.36933
Răuseni,47.56667,27.2
Răuceştii de Sus,47.25,26.41667
Răuceştii de Jos,47.25,26.41667
Răuceşti,47.25,26.41667
Ratovei,47.12917,22.76621
Ratoş,47.88333,26.06667
Rățoaia,44.84779,25.68422
Rațiu,47.43988,22.60906
Rătitiș,46.40632,23.09124
Ratin,47.17416,22.8332
Rătez,44.96024,22.92316
Rateșu Cuzei,46.83755,27.56424
Răteşti-Ticveni,44.73333,25.13333
Rătești,47.58212,22.8827
Rătești,45.29641,26.64571
Răteşti,44.73333,25.13333
Răteasca,44.18333,25.1
Rățălești,44.88981,23.92002
Raţa,44.08333,24.81667
Răsvadu de Sus,44.93333,25.5
Răsurile,44.54497,26.7632
Răsucenii de Jos,44.08333,25.68333
Răsuceni,44.09167,25.66389
Rast,43.88333,23.28333
Răstolțu Deșert,47.04773,23.1376
Răstolț,47.03015,23.07708
Răstoliţa,46.97258,24.99287
Răstoci,47.36023,23.53039
Răstoaca,45.08333,24.31667
Răstoaca,46.33389,27.04114
Răstoaca,45.66083,27.28723
Rasti,45.4,26.5
Rasovița,45.07926,23.17325
Rasova,45.04721,23.18346
Rasova,44.25,27.93333
Rasnicu Oghian,44.44299,23.53111
Rasnicu Bătrân,44.42549,23.53796
Răsmireşti,43.98333,25.55
Răşinari,45.7,24.06667
Răşina,44.88333,23.38333
Răsimnicea,44.77767,26.33888
Raşii Vechi,44.6,26.93333
Raşii Noi,44.6,26.93333
Rași,44.53534,26.92485
Răscruci,46.90569,23.7686
Răscolești,44.69255,22.69038
Răscoala,45.47047,23.45694
Rășcani,46.85606,27.63307
Rășcani,46.31805,27.90342
Răscăeți,44.59221,25.2699
Rașca,47.74633,25.51203
Răsboieni,46.93176,27.31716
Rasa,44.21404,27.14717
Rariștea,44.07595,27.80325
Rareș,46.20759,25.3876
Răreanca,43.78333,25.46667
Răpsig,46.42069,22.02106
Rapșa,46.71166,27.41518
Rapoltu Mare,45.86667,23.06667
Rapolțel,45.88043,23.0616
Răpeşti,46.1,27.33333
Răpănaşu,47.38333,24.18333
Rănușa,46.43096,22.25463
Ranta,46.48492,24.1315
Rămurenii,45.8,24.35
Ramna,45.43833,21.68833
Ramadani,47.03333,26.56667
Rălești,43.85543,25.68503
Răiuți,45.81975,26.84187
Raiu,47.31667,27.48333
Raițiu,44.50232,24.34738
Raionu Minierilor,47.43333,25.31667
Răiculești,44.96836,22.77624
Răiculeşti,44.61667,25.63333
Răicani,46.2,23.58333
Rahtivani,44.96667,25.83333
Rahova,47.68333,26.86667
Rahova,45.0942,26.19839
Rahman,44.80003,28.27737
Răhău,45.90343,23.62264
Ragu,44.59787,25.40183
Răgman,45.14333,25.69545
Ragla,47.07081,24.62179
Rafnic,45.23315,21.78835
Rafileşti,46.36667,23.2
Rafaila,46.80064,27.36236
Raeţi,43.91667,23.95
Radu Vodă,44.8,27.51667
Radu Vodă,44.38563,26.92541
Radu Vodă,44.00601,25.81951
Răduțești,44.86347,24.47495
Răduțești,44.58948,23.35161
Radu Negru,45.2416,27.93531
Radu Negru,44.86236,25.00992
Radu Negru,44.26372,27.38081
Rădulești,47.60189,22.56823
Rădulești,45.88271,22.62662
Rădulești,45.74314,27.31346
Rădulești,44.24352,25.55723
Răduiești,46.69658,27.58399
Răducești,45.42527,27.0053
Răducani,46.58667,28.22889
Răducăneni,46.95,27.93333
Radovanu,44.2,26.51667
Radovan,44.16667,23.61667
Radoși,45.18861,23.59629
Radomir,44.12115,24.16832
Radomireştii de Sus,46.55,26.98333
Radomireştii de Jos,46.53333,26.98333
Radomirești,46.54605,26.99448
Radomireşti,44.11667,24.68333
Rădoiești-Vale,44.14617,25.1535
Rădoiești-Deal,44.15,25.13333
Rădoaia,46.30943,26.92802
Radna,46.09444,21.68732
Rădmănești,45.92715,21.90437
Rădinești,44.79145,23.76464
Radimna,44.79502,21.5638
Radila,44.92209,26.17629
Rădeşti,45.26667,25.05
Rădești,46.47866,27.79114
Rădeşti,46.26667,23.71667
Rădești,46.27055,22.25151
Rădești,46.07263,27.78936
Rădești,45.07184,25.00207
Rădești,44.61602,24.43347
Rădenii de Sus,47.11667,26.51667
Rădeni,47.13333,27.25
Rădeni,47.51186,26.89249
Rădeni,47.42937,27.43536
Rădeni,47.1426,26.53703
Rădeni,46.59046,27.37589
Rădeana,46.21962,26.83861
Rădeasa,47.71667,24.43333
Rădăuți-Prut,48.23333,26.8
Rădăuți,47.85,25.91667
Rădăşeni,47.46667,26.25
Rădaia,46.80154,23.46434
Rădăești,46.40548,27.68171
Rădăcinești,46.18623,27.29836
Rădăcinești,45.27877,24.44306
Răcușana,46.17732,27.36247
Racu,46.45178,25.7606
Racu,44.74309,24.20498
Racșa-Vii,47.79233,23.30389
Racşa,47.82068,23.33247
Racoviţeni,45.36667,26.9
Racoviţa din Faţă,44.5,23.51667
Racoviţa de Sus,44.96667,24.96667
Racoviţa de Sus,44.53333,23.46667
Racoviţa de Jos,44.53333,23.46667
Racovița,46.75824,27.25956
Racoviţa,45.69833,21.63583
Racoviţa,45.68333,24.35
Racoviţa,45.41667,24.31667
Racoviţa,45.3,27.45
Racovița,45.16925,23.83763
Racovița,45.07919,24.39786
Racovița,44.97081,24.97582
Racovița,44.83927,25.62082
Racovița,44.51961,23.43529
Racovița,44.31522,24.12008
Racovăț,48.09744,26.29497
Racova,47.76667,26.1
Racova,47.55127,26.44413
Racova,47.46231,22.88708
Racova,46.74455,27.24763
Racova,46.7,26.75
Racova,46.5,26.98333
Racova,44.79714,22.76741
Racoți,44.98951,22.93539
Racoșul de Sus,46.08333,25.53333
Racoşu de Jos,46.03333,25.4
Răcoasa,46.0,26.88333
Raciu,44.81791,25.44106
Racâş,47.1,23.31667
Gârlenii de Sus,46.65414,26.79491
Raci,44.76323,23.25776
Răchițaua,45.81504,22.5682
Răchitova,45.6,22.75
Răchitova,45.06204,21.68072
Răchitosu,45.79006,27.26225
Răchitoasa,46.43333,27.36667
Răchitişu de Jos,46.55,26.76667
Răchitișu,46.5397,26.75533
Răchitiş,47.66667,25.31667
Răchitiş,47.53333,25.41667
Răchitiș,46.66096,26.02705
Răchiţi,47.76667,26.68333
Răchiteni,47.05347,26.9173
Răchițele,46.70647,22.89509
Răchiți,45.1,23.15
Răchitașu,45.73129,26.81025
Răchita de Sus,44.36479,23.35891
Răchita de Jos,44.346,23.40495
Răchita,44.88333,23.7
Răchita,45.87533,23.51707
Răchita,45.83827,22.10615
Răchita,44.78103,21.84726
Rachiș,46.39486,23.6262
Rachieri,44.95438,26.12841
Răchicioara,44.73333,24.6
Rachelu,45.28667,28.32349
Răcăuți,46.22476,26.78723
Răcăteșu,47.38233,24.19642
Răcătău-Răzeși,46.3772,27.03964
Răcătău de Jos,46.36691,27.04213
Răcătău,46.03312,23.32557
Răcăștia,45.76764,22.87361
Răcăşdia,44.99306,21.61806
Răcaș,46.874,22.33108
Răcarii de Sus,44.53539,23.55746
Răcarii de Jos,44.52437,23.57623
Răcari,44.63333,25.73333
Racameț,46.51307,24.24044
Răcăciuni,46.33333,26.98333
Răbâia,47.53333,26.15
Răbâia,47.16667,26.45
Răbăgani,46.75,22.23333
Raba,45.03333,23.5
Puțuri,44.13835,24.01017
Puțureni,48.11367,26.83433
Puțu Olarului,46.37491,27.6477
Puțu Greci,44.14042,26.35015
Puțu cu Salcie,44.65251,25.45724
Putredeni,46.24711,27.44787
Putreda de Deal,45.4,26.91667
Putnişoara,47.85,25.6
Putna Mare,46.93333,25.75
Putna,47.71667,25.55
Putna,47.86667,25.61667
Putna,45.82636,27.09934
Putna,44.93649,22.17713
Putini,46.54595,27.34455
Putineiu,43.9,25.73333
Putineiu,43.9,24.96667
Puținei,44.66889,23.7394
Puținei,44.68102,22.70323
Putinari,46.26667,22.73333
Putina,45.14745,24.93852
Puterău,45.15,26.26667
